id,Community
1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,1
9,1
10,1
11,1
12,1
13,1
14,1
15,1
16,1
17,1
18,1
19,1
20,1
21,1
22,1
23,1
24,1
25,1
26,1
27,1
28,1
29,1
30,1
31,1
32,1
33,1
34,1
35,1
36,1
37,1
38,1
39,1
40,1
41,1
42,1
43,1
44,1
45,1
46,1
47,1
48,1
49,1
50,1
51,1
52,1
53,1
54,1
55,1
56,1
57,1
58,1
59,1
60,1
61,1
62,1
63,1
64,1
65,1
66,4
67,4
68,4
69,4
70,4
71,1
72,4
73,4
74,4
75,4
76,4
77,4
78,4
79,4
80,4
81,4
82,4
83,4
84,4
85,4
86,4
87,4
88,4
89,4
90,4
91,4
92,4
93,4
94,4
95,4
96,4
97,4
98,4
99,4
100,4
101,4
102,4
103,4
104,4
105,4
106,4
107,4
108,4
109,4
110,4
111,4
112,4
113,4
114,4
115,4
116,4
117,4
118,4
119,4
120,4
121,4
122,4
123,4
124,4
125,4
126,4
127,4
128,4
129,4
130,4
131,4
132,4
133,4
134,4
135,4
136,4
137,4
138,4
139,1
140,1
141,1
142,1
143,1
144,1
145,1
146,1
147,1
148,1
149,1
150,1
151,1
152,1
153,1
154,1
155,1
156,1
157,1
158,1
159,1
160,1
161,1
162,1
163,1
164,1
165,1
166,1
167,1
168,1
169,1
170,1
171,1
172,1
173,1
174,1
175,1
176,1
177,1
178,1
179,1
180,1
181,7
182,7
183,7
184,7
185,7
186,7
187,7
188,7
189,7
190,7
191,7
192,7
193,7
194,7
195,7
196,7
197,7
198,7
199,7
200,7
201,6
202,7
203,7
204,7
205,6
206,6
207,6
208,6
209,6
210,6
211,7
212,6
213,6
214,6
215,6
216,6
217,6
218,6
219,4
220,6
221,6
222,6
223,6
224,6
225,6
226,2
227,2
228,6
229,2
230,6
231,6
232,6
233,6
234,6
235,6
236,2
237,6
238,6
239,6
240,2
241,2
242,6
243,6
244,6
245,6
246,6
247,2
248,6
249,6
250,6
251,6
252,6
253,2
254,6
255,6
256,2
257,6
258,6
259,6
260,6
261,6
262,6
263,6
264,6
265,6
266,6
267,6
268,6
269,6
270,4
271,6
272,6
273,2
274,2
275,2
276,2
277,2
278,2
279,2
280,2
281,6
282,6
283,6
284,6
285,6
286,6
287,6
288,6
289,6
290,6
291,2
292,6
293,6
294,2
295,6
296,6
297,2
298,6
299,2
300,6
301,2
302,6
303,6
304,2
305,6
306,6
307,6
308,6
309,6
310,6
311,6
312,6
313,6
314,2
315,2
316,2
317,4
318,4
319,4
320,4
321,2
322,2
323,4
324,3
325,6
326,2
327,4
328,4
329,2
330,2
331,2
332,5
333,4
334,6
335,2
336,1
337,1
338,8
339,4
340,1
341,4
342,8
343,8
344,8
345,8
346,8
347,8
348,8
349,8
350,8
351,8
352,8
353,8
354,2
355,6
356,2
357,2
358,5
359,4
360,2
361,2
362,6
363,4
364,5
365,4
366,1
367,1
368,4
369,1
370,1
371,1
372,1
373,1
374,1
375,1
376,1
377,1
378,1
379,1
380,1
381,1
382,1
383,1
384,1
385,1
386,1
387,1
388,1
389,1
390,1
391,1
392,1
393,1
394,1
395,1
396,1
397,1
398,1
399,1
400,1
401,1
402,1
403,1
404,1
405,1
406,1
407,1
408,1
409,1
410,1
411,1
412,1
413,1
414,1
415,1
416,1
417,1
418,1
419,1
420,1
421,1
422,1
423,1
424,1
425,1
426,1
427,1
428,1
429,1
430,1
431,1
432,1
433,1
434,1
435,4
436,1
437,1
438,1
439,1
440,1
441,1
442,1
443,1
444,1
445,1
446,1
447,1
448,1
449,1
450,1
451,1
452,1
453,1
454,1
455,1
456,1
457,1
458,1
459,1
460,1
461,1
462,1
463,1
464,1
465,1
466,1
467,1
468,1
469,1
470,5
471,5
472,4
473,5
474,2
475,2
476,2
477,2
478,2
479,2
480,6
481,2
482,2
483,2
484,6
485,4
486,6
487,6
488,6
489,4
490,6
491,2
492,2
493,2
494,2
495,2
496,6
497,2
498,2
499,6
500,4
501,6
502,2
503,5
504,4
505,5
506,5
507,5
508,5
509,6
510,6
511,5
512,5
513,6
514,5
515,5
516,6
517,5
518,4
519,5
520,5
521,5
522,6
523,5
524,5
525,5
526,2
527,6
528,5
529,5
530,5
531,2
532,5
533,5
534,5
535,5
536,5
537,5
538,5
539,5
540,5
541,5
542,5
543,5
544,5
545,5
546,5
547,5
548,5
549,5
550,5
551,5
552,5
553,6
554,5
555,5
556,5
557,5
558,5
559,5
560,5
561,5
562,5
563,8
564,5
565,5
566,5
567,5
568,6
569,5
570,5
571,5
572,5
573,5
574,5
575,5
576,5
577,5
578,5
579,5
580,5
581,5
582,5
583,5
584,5
585,5
586,5
587,5
588,5
589,5
590,5
591,5
592,5
593,5
594,5
595,5
596,5
597,5
598,5
599,5
600,5
601,5
602,5
